product_id,sku,name,category,cost_price_inr,selling_price_inr,reorder_level,vendor_id,is_active,primary_channel
PRD-6107,SKU-ORG-1107,Organic Premium Craft SKU #1107,Organic Home & Kitchenware,1549,3342,96,VND-1083,TRUE,Instagram DM
PRD-6108,SKU-HAN-1108,Handloom Premium Craft SKU #1108,Handloom Bed Linen & Curtains,158,447,20,VND-1035,TRUE,Instagram DM
PRD-6109,SKU-SPI-1109,Spices Premium Craft SKU #1109,Spices & Gourmet Food Crafts,1842,5056,82,VND-1045,TRUE,Myntra
PRD-6110,SKU-JEW-1110,Jewelry Premium Craft SKU #1110,Jewelry & Fashion Accessories,467,1268,76,VND-1021,TRUE,Amazon IN
PRD-6111,SKU-FOO-1111,Footwear Premium Craft SKU #1111,Footwear & Athletic Shoes,1691,5422,65,VND-1249,TRUE,Instagram DM
PRD-6112,SKU-STA-1112,Stationery Premium Craft SKU #1112,Stationery & Corporate Gifting,661,1709,44,VND-1003,TRUE,POS Counter
PRD-6113,SKU-PET-1113,Pet Premium Craft SKU #1113,Pet Care & Organic Treats,231,713,65,VND-1191,TRUE,Myntra
PRD-6114,SKU-KID-1114,Kids Premium Craft SKU #1114,Kids Wear & Wooden Toys,1391,4415,48,VND-1161,TRUE,Flipkart
PRD-6115,SKU-FIT-1115,Fitness Premium Craft SKU #1115,Fitness Gear & Yoga Accessories,1636,3047,83,VND-1248,TRUE,Instagram DM
PRD-6116,SKU-AUT-1116,Automotive Premium Craft SKU #1116,Automotive Accessories,1006,1823,70,VND-1156,TRUE,Amazon IN
PRD-6117,SKU-TEX-1117,Textiles Premium Craft SKU #1117,Textiles & Handblock Prints,2199,5804,90,VND-1146,TRUE,Instagram DM
PRD-6118,SKU-PUR-1118,Pure Premium Craft SKU #1118,Pure Silk & Traditional Sarees,2464,5170,95,VND-1145,TRUE,Shopify Storefront
PRD-6119,SKU-KNI-1119,Knitwear Premium Craft SKU #1119,Knitwear & Everyday Apparel,1213,4108,49,VND-1033,TRUE,Instagram DM
PRD-6120,SKU-BRA-1120,Brass Premium Craft SKU #1120,Brass & Artisan Metalcraft,1273,2706,22,VND-1201,TRUE,Instagram DM
PRD-6121,SKU-AYU-1121,Ayurvedic Premium Craft SKU #1121,Ayurvedic Beauty & Wellness,2332,6633,91,VND-1174,TRUE,Shopify Storefront
PRD-6122,SKU-LEA-1122,Leather Premium Craft SKU #1122,Leather Footwear & Travel Goods,1899,5487,26,VND-1241,TRUE,Amazon IN
PRD-6123,SKU-ECO-1123,Eco-Friendly Premium Craft SKU #1123,Eco-Friendly Packaging,1816,4114,86,VND-1111,TRUE,Amazon IN
PRD-6124,SKU-CON-1124,Consumer Premium Craft SKU #1124,Consumer Electronics Accessories,328,1083,48,VND-1133,FALSE,Flipkart
PRD-6125,SKU-ORG-1125,Organic Premium Craft SKU #1125,Organic Home & Kitchenware,1988,4647,70,VND-1137,TRUE,Shopify Storefront
PRD-6126,SKU-HAN-1126,Handloom Premium Craft SKU #1126,Handloom Bed Linen & Curtains,2492,7907,48,VND-1226,TRUE,Flipkart
PRD-6127,SKU-SPI-1127,Spices Premium Craft SKU #1127,Spices & Gourmet Food Crafts,454,1524,45,VND-1246,TRUE,Amazon IN
PRD-6128,SKU-JEW-1128,Jewelry Premium Craft SKU #1128,Jewelry & Fashion Accessories,546,1008,75,VND-1017,TRUE,Myntra
PRD-6129,SKU-FOO-1129,Footwear Premium Craft SKU #1129,Footwear & Athletic Shoes,1519,4904,51,VND-1205,TRUE,POS Counter
PRD-6130,SKU-STA-1130,Stationery Premium Craft SKU #1130,Stationery & Corporate Gifting,1545,4967,62,VND-1246,TRUE,POS Counter
PRD-6131,SKU-PET-1131,Pet Premium Craft SKU #1131,Pet Care & Organic Treats,448,1397,99,VND-1242,TRUE,Shopify Storefront
PRD-6132,SKU-KID-1132,Kids Premium Craft SKU #1132,Kids Wear & Wooden Toys,1978,5507,30,VND-1161,TRUE,Shopify Storefront
PRD-6133,SKU-FIT-1133,Fitness Premium Craft SKU #1133,Fitness Gear & Yoga Accessories,1433,4747,28,VND-1097,TRUE,Shopify Storefront
PRD-6134,SKU-AUT-1134,Automotive Premium Craft SKU #1134,Automotive Accessories,1960,3710,98,VND-1236,TRUE,Shopify Storefront
PRD-6135,SKU-TEX-1135,Textiles Premium Craft SKU #1135,Textiles & Handblock Prints,378,1039,57,VND-1027,TRUE,Flipkart
PRD-6136,SKU-PUR-1136,Pure Premium Craft SKU #1136,Pure Silk & Traditional Sarees,1833,4025,96,VND-1025,TRUE,Myntra
PRD-6137,SKU-KNI-1137,Knitwear Premium Craft SKU #1137,Knitwear & Everyday Apparel,2007,4922,74,VND-1003,TRUE,Myntra
PRD-6138,SKU-BRA-1138,Brass Premium Craft SKU #1138,Brass & Artisan Metalcraft,1541,4479,23,VND-1026,TRUE,Amazon IN
PRD-6139,SKU-AYU-1139,Ayurvedic Premium Craft SKU #1139,Ayurvedic Beauty & Wellness,938,1860,21,VND-1151,TRUE,Shopify Storefront
PRD-6140,SKU-LEA-1140,Leather Premium Craft SKU #1140,Leather Footwear & Travel Goods,943,3147,36,VND-1152,TRUE,Amazon IN
PRD-6141,SKU-ECO-1141,Eco-Friendly Premium Craft SKU #1141,Eco-Friendly Packaging,1874,4906,99,VND-1091,TRUE,POS Counter
PRD-6142,SKU-CON-1142,Consumer Premium Craft SKU #1142,Consumer Electronics Accessories,330,627,59,VND-1036,TRUE,Myntra
PRD-6143,SKU-ORG-1143,Organic Premium Craft SKU #1143,Organic Home & Kitchenware,1615,3761,89,VND-1246,TRUE,POS Counter
PRD-6144,SKU-HAN-1144,Handloom Premium Craft SKU #1144,Handloom Bed Linen & Curtains,1414,3995,57,VND-1121,TRUE,Shopify Storefront
PRD-6145,SKU-SPI-1145,Spices Premium Craft SKU #1145,Spices & Gourmet Food Crafts,742,1407,84,VND-1133,TRUE,Myntra
PRD-6146,SKU-JEW-1146,Jewelry Premium Craft SKU #1146,Jewelry & Fashion Accessories,373,939,45,VND-1220,TRUE,Instagram DM
PRD-6147,SKU-FOO-1147,Footwear Premium Craft SKU #1147,Footwear & Athletic Shoes,974,3053,63,VND-1233,TRUE,Flipkart
PRD-6148,SKU-STA-1148,Stationery Premium Craft SKU #1148,Stationery & Corporate Gifting,2064,5819,62,VND-1178,TRUE,Myntra
PRD-6149,SKU-PET-1149,Pet Premium Craft SKU #1149,Pet Care & Organic Treats,1524,4339,73,VND-1247,TRUE,Shopify Storefront
PRD-6150,SKU-KID-1150,Kids Premium Craft SKU #1150,Kids Wear & Wooden Toys,322,851,20,VND-1117,TRUE,Instagram DM
PRD-6151,SKU-FIT-1151,Fitness Premium Craft SKU #1151,Fitness Gear & Yoga Accessories,2060,5892,50,VND-1059,TRUE,Amazon IN
PRD-6152,SKU-AUT-1152,Automotive Premium Craft SKU #1152,Automotive Accessories,1689,3629,43,VND-1207,TRUE,Shopify Storefront
PRD-6153,SKU-TEX-1153,Textiles Premium Craft SKU #1153,Textiles & Handblock Prints,190,365,23,VND-1093,TRUE,POS Counter
PRD-6154,SKU-PUR-1154,Pure Premium Craft SKU #1154,Pure Silk & Traditional Sarees,1953,4160,94,VND-1075,TRUE,Amazon IN
PRD-6155,SKU-KNI-1155,Knitwear Premium Craft SKU #1155,Knitwear & Everyday Apparel,271,579,56,VND-1012,TRUE,Amazon IN
PRD-6156,SKU-BRA-1156,Brass Premium Craft SKU #1156,Brass & Artisan Metalcraft,863,2051,90,VND-1185,TRUE,POS Counter
PRD-6157,SKU-AYU-1157,Ayurvedic Premium Craft SKU #1157,Ayurvedic Beauty & Wellness,871,2815,32,VND-1006,FALSE,Instagram DM
PRD-6158,SKU-LEA-1158,Leather Premium Craft SKU #1158,Leather Footwear & Travel Goods,1702,4958,34,VND-1036,TRUE,POS Counter
PRD-6159,SKU-ECO-1159,Eco-Friendly Premium Craft SKU #1159,Eco-Friendly Packaging,2018,4456,67,VND-1079,TRUE,Myntra
PRD-6160,SKU-CON-1160,Consumer Premium Craft SKU #1160,Consumer Electronics Accessories,1926,6342,28,VND-1205,TRUE,POS Counter
PRD-6161,SKU-ORG-1161,Organic Premium Craft SKU #1161,Organic Home & Kitchenware,926,1968,68,VND-1204,TRUE,Amazon IN
PRD-6162,SKU-HAN-1162,Handloom Premium Craft SKU #1162,Handloom Bed Linen & Curtains,1909,6606,51,VND-1154,TRUE,Myntra
PRD-6163,SKU-SPI-1163,Spices Premium Craft SKU #1163,Spices & Gourmet Food Crafts,924,3005,57,VND-1151,TRUE,Amazon IN
PRD-6164,SKU-JEW-1164,Jewelry Premium Craft SKU #1164,Jewelry & Fashion Accessories,368,1056,55,VND-1064,TRUE,Myntra
PRD-6165,SKU-FOO-1165,Footwear Premium Craft SKU #1165,Footwear & Athletic Shoes,2152,4639,30,VND-1248,TRUE,Instagram DM
PRD-6166,SKU-STA-1166,Stationery Premium Craft SKU #1166,Stationery & Corporate Gifting,415,865,69,VND-1158,TRUE,Instagram DM
PRD-6167,SKU-PET-1167,Pet Premium Craft SKU #1167,Pet Care & Organic Treats,2235,5445,86,VND-1193,TRUE,Amazon IN
PRD-6168,SKU-KID-1168,Kids Premium Craft SKU #1168,Kids Wear & Wooden Toys,1681,4527,81,VND-1183,TRUE,Flipkart
PRD-6169,SKU-FIT-1169,Fitness Premium Craft SKU #1169,Fitness Gear & Yoga Accessories,1249,3482,94,VND-1122,TRUE,POS Counter
PRD-6170,SKU-AUT-1170,Automotive Premium Craft SKU #1170,Automotive Accessories,981,2519,50,VND-1057,TRUE,Amazon IN
PRD-6171,SKU-TEX-1171,Textiles Premium Craft SKU #1171,Textiles & Handblock Prints,1694,4694,67,VND-1109,TRUE,Shopify Storefront
PRD-6172,SKU-PUR-1172,Pure Premium Craft SKU #1172,Pure Silk & Traditional Sarees,494,1136,86,VND-1035,TRUE,Myntra
PRD-6173,SKU-KNI-1173,Knitwear Premium Craft SKU #1173,Knitwear & Everyday Apparel,2055,5488,63,VND-1011,TRUE,Flipkart
PRD-6174,SKU-BRA-1174,Brass Premium Craft SKU #1174,Brass & Artisan Metalcraft,1825,4425,83,VND-1111,TRUE,Flipkart
PRD-6175,SKU-AYU-1175,Ayurvedic Premium Craft SKU #1175,Ayurvedic Beauty & Wellness,885,2257,53,VND-1007,TRUE,Amazon IN
PRD-6176,SKU-LEA-1176,Leather Premium Craft SKU #1176,Leather Footwear & Travel Goods,487,1120,84,VND-1231,TRUE,Instagram DM
PRD-6177,SKU-ECO-1177,Eco-Friendly Premium Craft SKU #1177,Eco-Friendly Packaging,1282,4327,32,VND-1021,TRUE,Amazon IN
PRD-6178,SKU-CON-1178,Consumer Premium Craft SKU #1178,Consumer Electronics Accessories,2386,5107,45,VND-1010,TRUE,Amazon IN
PRD-6179,SKU-ORG-1179,Organic Premium Craft SKU #1179,Organic Home & Kitchenware,1274,2706,97,VND-1078,TRUE,Instagram DM
PRD-6180,SKU-HAN-1180,Handloom Premium Craft SKU #1180,Handloom Bed Linen & Curtains,2374,7955,21,VND-1190,TRUE,Amazon IN
PRD-6181,SKU-SPI-1181,Spices Premium Craft SKU #1181,Spices & Gourmet Food Crafts,1569,4913,71,VND-1211,TRUE,Myntra
PRD-6182,SKU-JEW-1182,Jewelry Premium Craft SKU #1182,Jewelry & Fashion Accessories,198,515,85,VND-1194,TRUE,POS Counter
PRD-6183,SKU-FOO-1183,Footwear Premium Craft SKU #1183,Footwear & Athletic Shoes,1778,3888,46,VND-1222,TRUE,Myntra
PRD-6184,SKU-STA-1184,Stationery Premium Craft SKU #1184,Stationery & Corporate Gifting,2413,7451,79,VND-1151,TRUE,Shopify Storefront
PRD-6185,SKU-PET-1185,Pet Premium Craft SKU #1185,Pet Care & Organic Treats,919,2324,73,VND-1081,TRUE,Flipkart
PRD-6186,SKU-KID-1186,Kids Premium Craft SKU #1186,Kids Wear & Wooden Toys,2437,4511,37,VND-1219,TRUE,POS Counter
PRD-6187,SKU-FIT-1187,Fitness Premium Craft SKU #1187,Fitness Gear & Yoga Accessories,189,500,65,VND-1079,TRUE,Flipkart
PRD-6188,SKU-AUT-1188,Automotive Premium Craft SKU #1188,Automotive Accessories,1802,5580,88,VND-1109,TRUE,Myntra
PRD-6189,SKU-TEX-1189,Textiles Premium Craft SKU #1189,Textiles & Handblock Prints,2474,7756,37,VND-1006,TRUE,Amazon IN
PRD-6190,SKU-PUR-1190,Pure Premium Craft SKU #1190,Pure Silk & Traditional Sarees,2500,8184,68,VND-1146,TRUE,Flipkart
PRD-6191,SKU-KNI-1191,Knitwear Premium Craft SKU #1191,Knitwear & Everyday Apparel,2339,5746,80,VND-1017,TRUE,Myntra
PRD-6192,SKU-BRA-1192,Brass Premium Craft SKU #1192,Brass & Artisan Metalcraft,1999,5769,58,VND-1247,TRUE,Shopify Storefront
PRD-6193,SKU-AYU-1193,Ayurvedic Premium Craft SKU #1193,Ayurvedic Beauty & Wellness,2414,5074,97,VND-1173,TRUE,POS Counter
PRD-6194,SKU-LEA-1194,Leather Premium Craft SKU #1194,Leather Footwear & Travel Goods,434,1453,69,VND-1051,TRUE,POS Counter
PRD-6195,SKU-ECO-1195,Eco-Friendly Premium Craft SKU #1195,Eco-Friendly Packaging,2297,4407,27,VND-1075,TRUE,Shopify Storefront
PRD-6196,SKU-CON-1196,Consumer Premium Craft SKU #1196,Consumer Electronics Accessories,1488,4853,72,VND-1044,TRUE,Shopify Storefront
PRD-6197,SKU-ORG-1197,Organic Premium Craft SKU #1197,Organic Home & Kitchenware,2347,5894,28,VND-1034,TRUE,POS Counter
PRD-6198,SKU-HAN-1198,Handloom Premium Craft SKU #1198,Handloom Bed Linen & Curtains,992,2307,80,VND-1034,TRUE,Myntra
PRD-6199,SKU-SPI-1199,Spices Premium Craft SKU #1199,Spices & Gourmet Food Crafts,1421,3977,84,VND-1241,TRUE,Flipkart
PRD-6200,SKU-JEW-1200,Jewelry Premium Craft SKU #1200,Jewelry & Fashion Accessories,976,1769,38,VND-1071,TRUE,Flipkart
PRD-6201,SKU-FOO-1201,Footwear Premium Craft SKU #1201,Footwear & Athletic Shoes,1161,3127,92,VND-1155,TRUE,Flipkart
PRD-6202,SKU-STA-1202,Stationery Premium Craft SKU #1202,Stationery & Corporate Gifting,310,946,56,VND-1119,TRUE,Flipkart
PRD-6203,SKU-PET-1203,Pet Premium Craft SKU #1203,Pet Care & Organic Treats,1368,3371,42,VND-1089,TRUE,POS Counter
PRD-6204,SKU-KID-1204,Kids Premium Craft SKU #1204,Kids Wear & Wooden Toys,1919,4947,43,VND-1231,TRUE,Shopify Storefront
PRD-6205,SKU-FIT-1205,Fitness Premium Craft SKU #1205,Fitness Gear & Yoga Accessories,328,724,40,VND-1101,TRUE,Instagram DM
PRD-6206,SKU-AUT-1206,Automotive Premium Craft SKU #1206,Automotive Accessories,1345,3945,28,VND-1138,TRUE,Instagram DM
PRD-6207,SKU-TEX-1207,Textiles Premium Craft SKU #1207,Textiles & Handblock Prints,1039,3475,72,VND-1231,TRUE,Myntra
PRD-6208,SKU-PUR-1208,Pure Premium Craft SKU #1208,Pure Silk & Traditional Sarees,1660,3203,33,VND-1032,TRUE,Amazon IN
PRD-6209,SKU-KNI-1209,Knitwear Premium Craft SKU #1209,Knitwear & Everyday Apparel,1997,4154,46,VND-1105,TRUE,Flipkart
PRD-6210,SKU-BRA-1210,Brass Premium Craft SKU #1210,Brass & Artisan Metalcraft,449,1295,79,VND-1007,TRUE,Instagram DM
PRD-6211,SKU-AYU-1211,Ayurvedic Premium Craft SKU #1211,Ayurvedic Beauty & Wellness,946,2340,21,VND-1103,TRUE,Instagram DM
PRD-6212,SKU-LEA-1212,Leather Premium Craft SKU #1212,Leather Footwear & Travel Goods,709,1670,79,VND-1235,TRUE,Shopify Storefront
PRD-6213,SKU-ECO-1213,Eco-Friendly Premium Craft SKU #1213,Eco-Friendly Packaging,2396,6988,76,VND-1022,TRUE,Amazon IN
PRD-6214,SKU-CON-1214,Consumer Premium Craft SKU #1214,Consumer Electronics Accessories,810,1692,22,VND-1216,TRUE,POS Counter
PRD-6215,SKU-ORG-1215,Organic Premium Craft SKU #1215,Organic Home & Kitchenware,658,1782,70,VND-1076,TRUE,Instagram DM
PRD-6216,SKU-HAN-1216,Handloom Premium Craft SKU #1216,Handloom Bed Linen & Curtains,195,575,39,VND-1196,TRUE,POS Counter
PRD-6217,SKU-SPI-1217,Spices Premium Craft SKU #1217,Spices & Gourmet Food Crafts,291,965,88,VND-1056,TRUE,Instagram DM
PRD-6218,SKU-JEW-1218,Jewelry Premium Craft SKU #1218,Jewelry & Fashion Accessories,2291,6620,33,VND-1013,TRUE,Amazon IN
PRD-6219,SKU-FOO-1219,Footwear Premium Craft SKU #1219,Footwear & Athletic Shoes,364,1025,26,VND-1114,TRUE,POS Counter
PRD-6220,SKU-STA-1220,Stationery Premium Craft SKU #1220,Stationery & Corporate Gifting,1172,2856,50,VND-1238,TRUE,Shopify Storefront
PRD-6221,SKU-PET-1221,Pet Premium Craft SKU #1221,Pet Care & Organic Treats,264,919,63,VND-1108,TRUE,Instagram DM
PRD-6222,SKU-KID-1222,Kids Premium Craft SKU #1222,Kids Wear & Wooden Toys,408,887,32,VND-1172,TRUE,Instagram DM
PRD-6223,SKU-FIT-1223,Fitness Premium Craft SKU #1223,Fitness Gear & Yoga Accessories,834,1563,85,VND-1043,TRUE,Amazon IN
PRD-6224,SKU-AUT-1224,Automotive Premium Craft SKU #1224,Automotive Accessories,2452,7026,99,VND-1083,TRUE,Myntra
PRD-6225,SKU-TEX-1225,Textiles Premium Craft SKU #1225,Textiles & Handblock Prints,1902,3814,47,VND-1102,TRUE,Amazon IN
PRD-6226,SKU-PUR-1226,Pure Premium Craft SKU #1226,Pure Silk & Traditional Sarees,211,524,60,VND-1045,FALSE,POS Counter
PRD-6227,SKU-KNI-1227,Knitwear Premium Craft SKU #1227,Knitwear & Everyday Apparel,1051,2009,55,VND-1118,TRUE,Amazon IN
PRD-6228,SKU-BRA-1228,Brass Premium Craft SKU #1228,Brass & Artisan Metalcraft,425,1404,72,VND-1012,TRUE,Myntra
PRD-6229,SKU-AYU-1229,Ayurvedic Premium Craft SKU #1229,Ayurvedic Beauty & Wellness,567,1707,92,VND-1128,TRUE,Shopify Storefront
PRD-6230,SKU-LEA-1230,Leather Premium Craft SKU #1230,Leather Footwear & Travel Goods,1478,5126,69,VND-1154,TRUE,Instagram DM
PRD-6231,SKU-ECO-1231,Eco-Friendly Premium Craft SKU #1231,Eco-Friendly Packaging,1510,3168,60,VND-1035,TRUE,Instagram DM
PRD-6232,SKU-CON-1232,Consumer Premium Craft SKU #1232,Consumer Electronics Accessories,426,1009,97,VND-1124,TRUE,Flipkart
PRD-6233,SKU-ORG-1233,Organic Premium Craft SKU #1233,Organic Home & Kitchenware,2243,6480,49,VND-1098,TRUE,Instagram DM
PRD-6234,SKU-HAN-1234,Handloom Premium Craft SKU #1234,Handloom Bed Linen & Curtains,1102,2023,35,VND-1004,TRUE,Instagram DM
PRD-6235,SKU-SPI-1235,Spices Premium Craft SKU #1235,Spices & Gourmet Food Crafts,1147,3273,27,VND-1110,TRUE,Flipkart
PRD-6236,SKU-JEW-1236,Jewelry Premium Craft SKU #1236,Jewelry & Fashion Accessories,977,2010,46,VND-1076,TRUE,POS Counter
PRD-6237,SKU-FOO-1237,Footwear Premium Craft SKU #1237,Footwear & Athletic Shoes,1967,6012,62,VND-1237,TRUE,Amazon IN
PRD-6238,SKU-STA-1238,Stationery Premium Craft SKU #1238,Stationery & Corporate Gifting,312,837,73,VND-1165,TRUE,Amazon IN
PRD-6239,SKU-PET-1239,Pet Premium Craft SKU #1239,Pet Care & Organic Treats,247,540,62,VND-1193,TRUE,POS Counter
PRD-6240,SKU-KID-1240,Kids Premium Craft SKU #1240,Kids Wear & Wooden Toys,371,1239,51,VND-1139,TRUE,Instagram DM
PRD-6241,SKU-FIT-1241,Fitness Premium Craft SKU #1241,Fitness Gear & Yoga Accessories,1061,3006,68,VND-1185,TRUE,POS Counter
PRD-6242,SKU-AUT-1242,Automotive Premium Craft SKU #1242,Automotive Accessories,174,332,82,VND-1114,TRUE,POS Counter
PRD-6243,SKU-TEX-1243,Textiles Premium Craft SKU #1243,Textiles & Handblock Prints,729,2475,36,VND-1014,TRUE,Myntra
PRD-6244,SKU-PUR-1244,Pure Premium Craft SKU #1244,Pure Silk & Traditional Sarees,987,2173,30,VND-1141,TRUE,Flipkart
PRD-6245,SKU-KNI-1245,Knitwear Premium Craft SKU #1245,Knitwear & Everyday Apparel,822,2488,51,VND-1080,TRUE,Myntra
PRD-6246,SKU-BRA-1246,Brass Premium Craft SKU #1246,Brass & Artisan Metalcraft,1391,3178,77,VND-1064,TRUE,POS Counter
PRD-6247,SKU-AYU-1247,Ayurvedic Premium Craft SKU #1247,Ayurvedic Beauty & Wellness,2120,4104,66,VND-1070,TRUE,POS Counter
PRD-6248,SKU-LEA-1248,Leather Premium Craft SKU #1248,Leather Footwear & Travel Goods,1957,4928,98,VND-1121,TRUE,POS Counter
PRD-6249,SKU-ECO-1249,Eco-Friendly Premium Craft SKU #1249,Eco-Friendly Packaging,2124,3894,68,VND-1210,TRUE,Shopify Storefront
PRD-6250,SKU-CON-1250,Consumer Premium Craft SKU #1250,Consumer Electronics Accessories,1379,3877,39,VND-1195,TRUE,POS Counter
PRD-6251,SKU-ORG-1251,Organic Premium Craft SKU #1251,Organic Home & Kitchenware,1708,4420,78,VND-1066,TRUE,Myntra
PRD-6252,SKU-HAN-1252,Handloom Premium Craft SKU #1252,Handloom Bed Linen & Curtains,2119,4073,37,VND-1156,TRUE,POS Counter
PRD-6253,SKU-SPI-1253,Spices Premium Craft SKU #1253,Spices & Gourmet Food Crafts,926,1673,84,VND-1040,TRUE,Amazon IN
PRD-6254,SKU-JEW-1254,Jewelry Premium Craft SKU #1254,Jewelry & Fashion Accessories,1807,6096,70,VND-1126,TRUE,Amazon IN
PRD-6255,SKU-FOO-1255,Footwear Premium Craft SKU #1255,Footwear & Athletic Shoes,2155,5006,95,VND-1099,TRUE,Shopify Storefront
PRD-6256,SKU-STA-1256,Stationery Premium Craft SKU #1256,Stationery & Corporate Gifting,659,1617,92,VND-1236,TRUE,Flipkart
PRD-6257,SKU-PET-1257,Pet Premium Craft SKU #1257,Pet Care & Organic Treats,1195,3717,64,VND-1246,TRUE,Flipkart
PRD-6258,SKU-KID-1258,Kids Premium Craft SKU #1258,Kids Wear & Wooden Toys,1658,4947,69,VND-1163,TRUE,Instagram DM
PRD-6259,SKU-FIT-1259,Fitness Premium Craft SKU #1259,Fitness Gear & Yoga Accessories,1142,2983,66,VND-1064,TRUE,Instagram DM
PRD-6260,SKU-AUT-1260,Automotive Premium Craft SKU #1260,Automotive Accessories,755,1694,78,VND-1008,TRUE,POS Counter
PRD-6261,SKU-TEX-1261,Textiles Premium Craft SKU #1261,Textiles & Handblock Prints,1163,3283,40,VND-1066,FALSE,Shopify Storefront
PRD-6262,SKU-PUR-1262,Pure Premium Craft SKU #1262,Pure Silk & Traditional Sarees,1724,4268,95,VND-1165,TRUE,Shopify Storefront
PRD-6263,SKU-KNI-1263,Knitwear Premium Craft SKU #1263,Knitwear & Everyday Apparel,923,3035,41,VND-1133,TRUE,Amazon IN
PRD-6264,SKU-BRA-1264,Brass Premium Craft SKU #1264,Brass & Artisan Metalcraft,1387,3677,88,VND-1178,TRUE,Flipkart
PRD-6265,SKU-AYU-1265,Ayurvedic Premium Craft SKU #1265,Ayurvedic Beauty & Wellness,1411,4300,31,VND-1151,TRUE,Myntra
PRD-6266,SKU-LEA-1266,Leather Premium Craft SKU #1266,Leather Footwear & Travel Goods,1560,4967,54,VND-1199,TRUE,Instagram DM
PRD-6267,SKU-ECO-1267,Eco-Friendly Premium Craft SKU #1267,Eco-Friendly Packaging,1411,2555,41,VND-1102,TRUE,Shopify Storefront
PRD-6268,SKU-CON-1268,Consumer Premium Craft SKU #1268,Consumer Electronics Accessories,436,1358,73,VND-1025,TRUE,Instagram DM
PRD-6269,SKU-ORG-1269,Organic Premium Craft SKU #1269,Organic Home & Kitchenware,1915,4002,67,VND-1074,TRUE,POS Counter
PRD-6270,SKU-HAN-1270,Handloom Premium Craft SKU #1270,Handloom Bed Linen & Curtains,2142,4518,34,VND-1051,TRUE,POS Counter
PRD-6271,SKU-SPI-1271,Spices Premium Craft SKU #1271,Spices & Gourmet Food Crafts,973,1848,43,VND-1048,TRUE,POS Counter
PRD-6272,SKU-JEW-1272,Jewelry Premium Craft SKU #1272,Jewelry & Fashion Accessories,1824,4649,99,VND-1067,TRUE,Instagram DM
PRD-6273,SKU-FOO-1273,Footwear Premium Craft SKU #1273,Footwear & Athletic Shoes,476,1093,68,VND-1043,TRUE,Shopify Storefront
PRD-6274,SKU-STA-1274,Stationery Premium Craft SKU #1274,Stationery & Corporate Gifting,271,757,81,VND-1088,TRUE,Shopify Storefront
PRD-6275,SKU-PET-1275,Pet Premium Craft SKU #1275,Pet Care & Organic Treats,400,900,20,VND-1003,TRUE,Shopify Storefront
PRD-6276,SKU-KID-1276,Kids Premium Craft SKU #1276,Kids Wear & Wooden Toys,1014,2725,20,VND-1025,TRUE,Myntra
PRD-6277,SKU-FIT-1277,Fitness Premium Craft SKU #1277,Fitness Gear & Yoga Accessories,1238,4190,80,VND-1247,TRUE,Myntra
PRD-6278,SKU-AUT-1278,Automotive Premium Craft SKU #1278,Automotive Accessories,1528,3713,63,VND-1110,TRUE,POS Counter
PRD-6279,SKU-TEX-1279,Textiles Premium Craft SKU #1279,Textiles & Handblock Prints,1629,4774,68,VND-1241,TRUE,Amazon IN
PRD-6280,SKU-PUR-1280,Pure Premium Craft SKU #1280,Pure Silk & Traditional Sarees,1502,4762,20,VND-1224,TRUE,Instagram DM
PRD-6281,SKU-KNI-1281,Knitwear Premium Craft SKU #1281,Knitwear & Everyday Apparel,718,1323,35,VND-1103,TRUE,Amazon IN
PRD-6282,SKU-BRA-1282,Brass Premium Craft SKU #1282,Brass & Artisan Metalcraft,1168,2833,99,VND-1244,TRUE,Flipkart
PRD-6283,SKU-AYU-1283,Ayurvedic Premium Craft SKU #1283,Ayurvedic Beauty & Wellness,1842,5383,20,VND-1132,TRUE,Amazon IN
PRD-6284,SKU-LEA-1284,Leather Premium Craft SKU #1284,Leather Footwear & Travel Goods,1625,5337,61,VND-1005,TRUE,POS Counter
PRD-6285,SKU-ECO-1285,Eco-Friendly Premium Craft SKU #1285,Eco-Friendly Packaging,2134,5292,98,VND-1156,TRUE,Amazon IN
PRD-6286,SKU-CON-1286,Consumer Premium Craft SKU #1286,Consumer Electronics Accessories,2100,7303,32,VND-1110,TRUE,Amazon IN
PRD-6287,SKU-ORG-1287,Organic Premium Craft SKU #1287,Organic Home & Kitchenware,949,2856,86,VND-1156,TRUE,Instagram DM
PRD-6288,SKU-HAN-1288,Handloom Premium Craft SKU #1288,Handloom Bed Linen & Curtains,280,564,31,VND-1130,TRUE,Instagram DM
PRD-6289,SKU-SPI-1289,Spices Premium Craft SKU #1289,Spices & Gourmet Food Crafts,2062,4300,77,VND-1141,TRUE,Flipkart
PRD-6290,SKU-JEW-1290,Jewelry Premium Craft SKU #1290,Jewelry & Fashion Accessories,2364,5223,47,VND-1170,TRUE,Instagram DM
PRD-6291,SKU-FOO-1291,Footwear Premium Craft SKU #1291,Footwear & Athletic Shoes,516,1021,23,VND-1180,TRUE,Amazon IN
PRD-6292,SKU-STA-1292,Stationery Premium Craft SKU #1292,Stationery & Corporate Gifting,1720,5336,48,VND-1232,TRUE,Instagram DM
PRD-6293,SKU-PET-1293,Pet Premium Craft SKU #1293,Pet Care & Organic Treats,654,1917,88,VND-1122,TRUE,Flipkart
